competitorId,competitor,url,elementType,rawText,scrapeDate,title,metaDescription,contentHash,cleaned_text,sentiment,vader_sentiment,average_sentiment,technical_keywords,value_keywords,intent
me,OpenAI,https://openai.com/,p,ChatGPT,2025-12-06T22:47:02.748533,OpenAI,"We believe our research will eventually lead to artificial general intelligence, a system that can solve human-level problems. Building safe and beneficial AGI is our mission.",50a4122943273ad2f00ea92bff9c7cb6235e199f745321cb4272aa1857840463,chatgpt,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/,h2,Get started with ChatGPT,2025-12-06T22:47:02.748535,OpenAI,"We believe our research will eventually lead to artificial general intelligence, a system that can solve human-level problems. Building safe and beneficial AGI is our mission.",bbab416523035f9db3187f9ab06bd2bf72b56b554b8068114577f1babcb6f9e4,get started with chatgpt,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/agent-platform,h1,Build every step of agents on one platform,2025-12-06T22:47:04.249983,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,3b8379b4cf2c4a8b3446974f8acf867b64bd261a393a9623426e30081e3076e7,build every step of agents on one platform,0.0,0.0,0.0,0,4,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,Ship production-ready agents faster and more reliably across your products and organization.,2025-12-06T22:47:04.250000,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,2b321871e59c5c581046f2bf5436e29e792b0751823c8e1643aa6e20084bb759,ship production ready agents faster and more reliably across your products and organization,0.172,0.3612,0.2666,0,2,Value Proposition
me,OpenAI,https://openai.com/agent-platform,h3,Leading organizations build agents with OpenAI,2025-12-06T22:47:04.250004,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,e3b0ae069e59cd170d4a08901b46d803ad00550384a023a8f1fa6328b12c895d,leading organizations build agents with openai,0.0,0.0,0.0,0,2,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,reduction in iteration cycles,2025-12-06T22:47:04.250006,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,dcb649e112c6c53b9ea0f5db8c2dbe4319b30a940ba43962e2d3e482b8709f83,reduction in iteration cycles,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/agent-platform,p,"faster agent 
evaluation timelines",2025-12-06T22:47:04.250009,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,15966b1bb07188c7305f76fd0f9c63786eac94a1e64bd53f077786488c83b01c,faster agent evaluation timelines,0.0,0.0,0.0,0,2,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,of custom front-end UI work saved when building an agent,2025-12-06T22:47:04.250012,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,551ea9758baa9766ce644567671343ec9fe8744fbf12991e1575594539d6340f,of custom front end ui work saved when building an agent,0.219,0.4215,0.32025,0,1,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,"increased agent accuracy
with evals",2025-12-06T22:47:04.250015,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,b6d53456e4b4df2bf2b1ac9ffd79af343d9ec6019277e3ec2dec0937c92acebe,increased agent accuracy with evals,0.344,0.2732,0.3086,0,1,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,"less time to develop
agentic workflows",2025-12-06T22:47:04.250017,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,efdf2665f18c8a93c1abb4b20ccdc3d9b3a45984e602ba38c0b8bbd7f315f94f,less time to develop agentic workflows,0.0,0.0,0.0,0,2,Value Proposition
me,OpenAI,https://openai.com/agent-platform,h2,The complete platform for agent development,2025-12-06T22:47:04.250020,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,364148904f87044809f775730f6af7c4b2fdaac7534e6337fc68329cd79607de,the complete platform for agent development,0.0,0.0,0.0,0,3,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,"AgentKit gives you the tools to build agentic workflows, deploy UI, and optimize performance, fast and reliably.",2025-12-06T22:47:04.250022,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,88e4817f24240bf74fce0be099cd108a40d9481568cfad0befdb08ee34e6d823,agentkit gives you the tools to build agentic workflows deploy ui and optimize performance fast and reliably,0.167,0.4939,0.33045,1,3,Value Proposition
me,OpenAI,https://openai.com/agent-platform,h3,Build with Agent Builder and the Agents SDK,2025-12-06T22:47:04.250025,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,5dac747724c1227b0ab33c4e2f2df530b2df4f0475569fcbb7c05458506387b3,build with agent builder and the agents sdk,0.0,0.0,0.0,0,3,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,Design agents on a visual-first canvas or in a code-first environment—both powered by the Responses API.,2025-12-06T22:47:04.250027,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,140ed68ff7e3d2eb1a64a53b225d88ffd970c3ebb715526865cf7d44bb4d9bc6,design agents on a visual first canvas or in a code first environment both powered by the responses api,0.0,0.0,0.0,3,1,Technical
me,OpenAI,https://openai.com/agent-platform,p,"Build workflows visually with drag-and-drop nodes, versioning, and guardrails. Use templates or start from a blank canvas.",2025-12-06T22:47:04.250031,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,f8506add9b8a7bc871855d52fbf057895d4e0659b98819e89b3e1ac7fdf0d45f,build workflows visually with drag and drop nodes versioning and guardrails use templates or start from a blank canvas,-0.2,-0.4588,-0.3294,0,1,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,"Build agents in Node, Python, or Go with a type-safe library that’s 4× faster than manual prompt-and-tool setups.",2025-12-06T22:47:04.250034,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,2aa3df090c95c399060e0a06849ad7a436d7b3e38d3fca942b6e0fadb9fff17a,build agents in node python or go with a type safe library that s faster than manual prompt and tool setups,0.139,0.4404,0.2897,2,4,Value Proposition
me,OpenAI,https://openai.com/agent-platform,h3,Built-in tools for smarter tasks,2025-12-06T22:47:04.250036,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,9bb3cfb550391098ed4840c121a5250b95adccbc133ed989892d8c53948e71fd,built in tools for smarter tasks,0.375,0.4588,0.4169,2,0,Technical
me,OpenAI,https://openai.com/agent-platform,p,Our models use tools to bring in relevant context—making responses more accurate and helpful.,2025-12-06T22:47:04.250039,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,adb437daa307e43ac67a9b5d1e39682f42a507f8ff26a590d6ce3d6001648e47,our models use tools to bring in relevant context making responses more accurate and helpful,0.18,0.4703,0.32515,3,2,Technical
me,OpenAI,https://openai.com/agent-platform,p,Access up-to-date and clearly cited answers from the Internet.,2025-12-06T22:47:04.250042,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,cc2c9bcb7c1f34d99c8227f7d1b7250dad31e8772ab0c96ac24ea739bd2063e1,access up to date and clearly cited answers from the internet,0.213,0.4019,0.30745,1,0,Technical
me,OpenAI,https://openai.com/agent-platform,p,Retrieve relevant knowledge from internal files.,2025-12-06T22:47:04.250045,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,974d56c039ecd212b332b97b288b6d27050f129fa0ea2aee3f57d6d8aeb94d95,retrieve relevant knowledge from internal files,0.0,0.0,0.0,0,1,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,Create images from natural language and iterate with high-fidelity.,2025-12-06T22:47:04.250047,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,00dfdd9a3fc5e5cf6cd95c286ee85d9d31d7c201785b7e3444ca03101702eaa6,create images from natural language and iterate with high fidelity,0.365,0.5574,0.4612,1,0,Technical
me,OpenAI,https://openai.com/agent-platform,p,Run Python code iteratively with high accuracy.,2025-12-06T22:47:04.250050,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,25b03b04c4910136bbccf18adde278322a50ee6e8821bcb1307d19f452f7b48a,run python code iteratively with high accuracy,0.0,0.0,0.0,1,0,Technical
me,OpenAI,https://openai.com/agent-platform,p,Build computer-using agents that complete browser-related tasks on your behalf.,2025-12-06T22:47:04.250053,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,8978cb00397efffc0b87aa8e12d24307041b9e3161d5ae746133b72d4ed1265d,build computer using agents that complete browser related tasks on your behalf,0.0,0.0,0.0,2,3,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,Connect to popular business apps and MCP servers to pull internal and external context into our models.,2025-12-06T22:47:04.250055,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,596f90ea3fc394c3ba67e7fd37ff3b4f40a781b883c9a6d3ed2db2d5b0fa03c3,connect to popular business apps and mcp servers to pull internal and external context into our models,0.149,0.4215,0.28525,0,1,Value Proposition
me,OpenAI,https://openai.com/agent-platform,h3,Deploy with ChatKit,2025-12-06T22:47:04.250058,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,c9db3c8eeaeaa557085abdf2275b2312d6512d77f16a459549b3a1757ca4a7cc,deploy with chatkit,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/agent-platform,p,Launch fully integrated chat experiences with drag-and-drop customization.,2025-12-06T22:47:04.250060,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,b4ff4857554927c11aa671c3564c6198d3568b3b7e9c5fd10a533685ed3315a1,launch fully integrated chat experiences with drag and drop customization,-0.333,-0.4588,-0.39590000000000003,0,0,Other
me,OpenAI,https://openai.com/agent-platform,p,"Ramp’s buyer agent, powered by AgentKit.",2025-12-06T22:47:04.250063,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,9f998a05a955febfad28b7d1178b3b4f5d97eba97cfb8e5dba5748fac60e695e,ramp s buyer agent powered by agentkit,0.0,0.0,0.0,1,1,Balanced
me,OpenAI,https://openai.com/agent-platform,h3,Optimize with Evals,2025-12-06T22:47:04.250065,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,e48528b82034cff978d476addb4df1861a55e1eefccedae08ca8bd1aaa77a398,optimize with evals,0.615,0.4939,0.55445,0,0,Other
me,OpenAI,https://openai.com/agent-platform,p,New tools help you test and refine agents with more precision and efficiency.,2025-12-06T22:47:04.250068,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,f17ef3690ff5588fb4e93e2b8e76fd5f07c90e6b78c0f873a354566fb622d57f,new tools help you test and refine agents with more precision and efficiency,0.332,0.6666,0.49929999999999997,2,1,Technical
me,OpenAI,https://openai.com/agent-platform,h2,Ready to get started?,2025-12-06T22:47:04.250070,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,86f9b5088f8be96947890d0ece436b2ca47680301ea20f601d2aa67dba1f8382,ready to get started,0.455,0.3612,0.4081,0,0,Other
me,OpenAI,https://openai.com/business,p,The next era of work is here,2025-12-06T22:47:05.933274,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,8cab2f148dfdf4a28ade607f878df571fe7dda1008799db4c40b90a781b4c369,the next era of work is here,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/business,h1,"Create, code, and innovate with OpenAI's tools and APIs",2025-12-06T22:47:05.933291,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,4182194c689163a6a62b674673655b2fd821678ffe606a0b8a0941439ea1a45b,create code and innovate with openai s tools and apis,0.431,0.6486,0.5398,4,0,Technical
me,OpenAI,https://openai.com/business,p,"GPT‑5 is our smartest, most accurate model, delivering results your business can trust.",2025-12-06T22:47:05.933295,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,59b99069c711d2340497f1cc1dc12bc8d923a773bdc5d47802708646c4c2aad0,gpt is our smartest most accurate model delivering results your business can trust,0.399,0.8074,0.6032,1,0,Technical
me,OpenAI,https://openai.com/business,h3,ChatGPT for Business,2025-12-06T22:47:05.933298,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,bf1a053aa923968450ab4c5282fe7ddd866561c2a18032716f17394973c06bf0,chatgpt for business,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/business,p,Empower your entire workforce with frontier AI.,2025-12-06T22:47:05.933301,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,cbb89ee2ed784894cc896ee288ea1981f2595a32cea3bba9f1bc980a7c7315ea,empower your entire workforce with frontier ai,0.0,0.0,0.0,1,0,Technical
me,OpenAI,https://openai.com/business,p,Boost productivity with ourBusiness⁠(opens in a new window)andEnterprise⁠plans.,2025-12-06T22:47:05.933307,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,3d298aab9a5a9381290a09fee887dd637f1439e5b00bca45f004cd438e0e2bab,boost productivity with ourbusiness opens in a new window andenterprise plans,0.231,0.4019,0.31645,0,0,Other
me,OpenAI,https://openai.com/business,p,"Unlimited chats and access to advanced models, tools, and capabilities.",2025-12-06T22:47:05.933310,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,1a9f278ebd54095cde59f104558ba8c0b85a2463eb9d33f688f2ab203dc2ebf8,unlimited chats and access to advanced models tools and capabilities,0.182,0.25,0.216,2,1,Technical
me,OpenAI,https://openai.com/business,p,"Enterprise-grade security, admin controls, SAML SSO, and compliance with GDPR and CCPA.",2025-12-06T22:47:05.933313,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,ac9b1e3c3b4ebfcfb38afd6a1e401ac86eaa51e0148393784acb91ee8609c8b7,enterprise grade security admin controls saml sso and compliance with gdpr and ccpa,0.167,0.34,0.2535,0,0,Other
me,OpenAI,https://openai.com/business,p,Connectors to your company tools:+ more,2025-12-06T22:47:05.933323,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,420249edf9b4971d304477e5172eeaddf35866ed16f595f950291ec8093e2687,connectors to your company tools more,0.0,0.0,0.0,1,0,Technical
me,OpenAI,https://openai.com/business,h3,API Platform,2025-12-06T22:47:05.933326,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,3c159375c92fb64b238a1d18d27defffa48df62ab29691141f8f03f67be7c715,api platform,0.0,0.0,0.0,0,1,Value Proposition
me,OpenAI,https://openai.com/business,p,"Create AI applications, experiences, and automated operations.",2025-12-06T22:47:05.933328,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,12a301ef4eae257402e184b30002672c1c22762c549abe91287046d04e171c44,create ai applications experiences and automated operations,0.259,0.2732,0.2661,2,0,Technical
me,OpenAI,https://openai.com/business,p,"The fastest, most powerfulAPI platform⁠for building AI products.",2025-12-06T22:47:05.933332,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,af5d94808ccb7b63a4553823285e2532b9fa692d2d3da1f413badf6e0dec4f94,the fastest most powerfulapi platform for building ai products,0.0,0.0,0.0,1,1,Balanced
me,OpenAI,https://openai.com/business,p,"Frontier models that think longer, ideal for complex, multi-step problems.",2025-12-06T22:47:05.933335,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,2e67029c78107cfa50bbdd29a17a838e9c80fc2b8e6e91b84c36fed1fe387bf3,frontier models that think longer ideal for complex multi step problems,0.04600000000000001,0.1779,0.11195000000000001,0,3,Value Proposition
me,OpenAI,https://openai.com/business,p,"Supports text, image, audio (speech), and vision inputs for richer, context-aware applications.",2025-12-06T22:47:05.933338,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,1fd74c2d6dc8868708612fd03e15c79e7316eee81d347fc1268a8ebc38a2d350,supports text image audio speech and vision inputs for richer context aware applications,0.441,0.7845,0.61275,0,1,Value Proposition
me,OpenAI,https://openai.com/business,p,"GPT‑5, GPT‑5 mini, and GPT‑5 nano now available at different price points.",2025-12-06T22:47:05.933341,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,a464a4ed1d5f39d880068ba71785255543847bf7a94c5c3de705ae8af67537f4,gpt gpt mini and gpt nano now available at different price points,0.0,0.0,0.0,0,2,Value Proposition
me,OpenAI,https://openai.com/business,h2,The AI platform behind thousands of companies,2025-12-06T22:47:05.933344,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,c5092365f5bc2b5b8599172c17e9ecdf9b20760f687c8fa9d0b35bbad18e9b56,the ai platform behind thousands of companies,0.0,0.0,0.0,1,1,Balanced
me,OpenAI,https://openai.com/business,p,API,2025-12-06T22:47:05.933347,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,c8e5998f6a3955c21d858936fe05c69621724d7f825c6e17793002a0fa798bf9,api,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/business,p,API,2025-12-06T22:47:05.933350,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,c8e5998f6a3955c21d858936fe05c69621724d7f825c6e17793002a0fa798bf9,api,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/business,p,API,2025-12-06T22:47:05.933352,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,c8e5998f6a3955c21d858936fe05c69621724d7f825c6e17793002a0fa798bf9,api,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/business,p,ChatGPT,2025-12-06T22:47:05.933355,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,50a4122943273ad2f00ea92bff9c7cb6235e199f745321cb4272aa1857840463,chatgpt,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/business,h3,Enable your workforce with AI,2025-12-06T22:47:05.933357,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,1d4a6ca6d907e68242b6861a1c6b5376a66b28d42f97dd9242a5419bbfdfcb5c,enable your workforce with ai,0.0,0.0,0.0,1,0,Technical
me,OpenAI,https://openai.com/business,h3,Build AI-native products and experiences,2025-12-06T22:47:05.933359,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,073b7fe97d5a26d0d60341493868bfbda2400490723cb7e90f47a42cb074039d,build ai native products and experiences,0.0,0.0,0.0,1,1,Balanced
me,OpenAI,https://openai.com/business,h3,"Enterprise-grade data privacy, security, and admin controls",2025-12-06T22:47:05.933362,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,7900f97359644bca466aed18c22df39d1cdea7692e3dd32c4b315436db25d932,enterprise grade data privacy security and admin controls,0.255,0.34,0.2975,0,0,Other
me,OpenAI,https://openai.com/business,h2,Guides and resources for integrating AI into your business,2025-12-06T22:47:05.933364,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,2789d6818380186022cbc5cc527a8757147bbdb9d4743f89cd06343189d51111,guides and resources for integrating ai into your business,0.0,0.0,0.0,1,0,Technical
me,OpenAI,https://openai.com/business,h3,Explore more,2025-12-06T22:47:05.933366,AI Platforms to Accelerate your Business | OpenAI | OpenAI,Improve the quality and efficiency of work for every employee with OpenAI technology.,6fac593fa3c3ac73bc2b84c994e31bed2bdf782a775997a3c561fa92f180ec6d,explore more,0.0,0.0,0.0,0,0,Other
