competitorId,competitor,url,elementType,rawText,scrapeDate,title,metaDescription,contentHash,cleaned_text,sentiment,vader_sentiment,average_sentiment,technical_keywords,value_keywords,intent
me,OpenAI,https://openai.com/,h2,Stories,2025-12-06T23:30:57.977182,OpenAI,"We believe our research will eventually lead to artificial general intelligence, a system that can solve human-level problems. Building safe and beneficial AGI is our mission.",6d09cf5748829bd23a36d4de1e81b3a5cf103b3902ef494f0fe66541b5d89bab,stories,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/,p,"GPT-5Aug 7, 20252 min read",2025-12-06T23:30:57.977187,OpenAI,"We believe our research will eventually lead to artificial general intelligence, a system that can solve human-level problems. Building safe and beneficial AGI is our mission.",626d276e58f94e9e772f4cc1790df99f2c6a6f4699f4ee9d4af0a0b4555540a0,gpt aug min read,0.0,0.0,0.0,0,1,Value Proposition
me,OpenAI,https://openai.com/,p,"GPT-5Aug 7, 20252 min read",2025-12-06T23:30:57.977192,OpenAI,"We believe our research will eventually lead to artificial general intelligence, a system that can solve human-level problems. Building safe and beneficial AGI is our mission.",626d276e58f94e9e772f4cc1790df99f2c6a6f4699f4ee9d4af0a0b4555540a0,gpt aug min read,0.0,0.0,0.0,0,1,Value Proposition
me,OpenAI,https://openai.com/,p,"GPT-5Aug 7, 20252 min read",2025-12-06T23:30:57.977195,OpenAI,"We believe our research will eventually lead to artificial general intelligence, a system that can solve human-level problems. Building safe and beneficial AGI is our mission.",626d276e58f94e9e772f4cc1790df99f2c6a6f4699f4ee9d4af0a0b4555540a0,gpt aug min read,0.0,0.0,0.0,0,1,Value Proposition
me,OpenAI,https://openai.com/,h2,Latest research,2025-12-06T23:30:57.977198,OpenAI,"We believe our research will eventually lead to artificial general intelligence, a system that can solve human-level problems. Building safe and beneficial AGI is our mission.",e3c4a8b6bef0ae0598ce42ecb18a6a72627897f4bf29e19c866cc6c8704ca14a,latest research,0.0,0.0,0.0,1,0,Technical
me,OpenAI,https://openai.com/,p,"ResearchDec 3, 2025",2025-12-06T23:30:57.977201,OpenAI,"We believe our research will eventually lead to artificial general intelligence, a system that can solve human-level problems. Building safe and beneficial AGI is our mission.",752e0aee64c8fece20afcd5e3af9722d3dfcc727fd3b67fa0a0adcaee4814097,researchdec,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/,p,"ResearchNov 13, 2025",2025-12-06T23:30:57.977205,OpenAI,"We believe our research will eventually lead to artificial general intelligence, a system that can solve human-level problems. Building safe and beneficial AGI is our mission.",0d74c86f3b75541a9ec157c83e921e80d3fe78674270d107d07b24c918d168a0,researchnov,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/,h2,OpenAI for business,2025-12-06T23:30:57.977207,OpenAI,"We believe our research will eventually lead to artificial general intelligence, a system that can solve human-level problems. Building safe and beneficial AGI is our mission.",0ad7351a30c03a188ad04441a80432ef72aeba54b4203fc56a7308848808d276,openai for business,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/,p,API,2025-12-06T23:30:57.977210,OpenAI,"We believe our research will eventually lead to artificial general intelligence, a system that can solve human-level problems. Building safe and beneficial AGI is our mission.",c8e5998f6a3955c21d858936fe05c69621724d7f825c6e17793002a0fa798bf9,api,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/,p,ChatGPT,2025-12-06T23:30:57.977213,OpenAI,"We believe our research will eventually lead to artificial general intelligence, a system that can solve human-level problems. Building safe and beneficial AGI is our mission.",50a4122943273ad2f00ea92bff9c7cb6235e199f745321cb4272aa1857840463,chatgpt,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/,p,ChatGPT,2025-12-06T23:30:57.977216,OpenAI,"We believe our research will eventually lead to artificial general intelligence, a system that can solve human-level problems. Building safe and beneficial AGI is our mission.",50a4122943273ad2f00ea92bff9c7cb6235e199f745321cb4272aa1857840463,chatgpt,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/,h2,Get started with ChatGPT,2025-12-06T23:30:57.977218,OpenAI,"We believe our research will eventually lead to artificial general intelligence, a system that can solve human-level problems. Building safe and beneficial AGI is our mission.",bbab416523035f9db3187f9ab06bd2bf72b56b554b8068114577f1babcb6f9e4,get started with chatgpt,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/agent-platform,h1,Build every step of agents on one platform,2025-12-06T23:31:00.400898,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,3b8379b4cf2c4a8b3446974f8acf867b64bd261a393a9623426e30081e3076e7,build every step of agents on one platform,0.0,0.0,0.0,0,3,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,Ship production-ready agents faster and more reliably across your products and organization.,2025-12-06T23:31:00.400919,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,2b321871e59c5c581046f2bf5436e29e792b0751823c8e1643aa6e20084bb759,ship production ready agents faster and more reliably across your products and organization,0.172,0.3612,0.2666,0,2,Value Proposition
me,OpenAI,https://openai.com/agent-platform,h3,Leading organizations build agents with OpenAI,2025-12-06T23:31:00.400922,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,e3b0ae069e59cd170d4a08901b46d803ad00550384a023a8f1fa6328b12c895d,leading organizations build agents with openai,0.0,0.0,0.0,0,2,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,reduction in iteration cycles,2025-12-06T23:31:00.400925,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,dcb649e112c6c53b9ea0f5db8c2dbe4319b30a940ba43962e2d3e482b8709f83,reduction in iteration cycles,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/agent-platform,p,"faster agent 
evaluation timelines",2025-12-06T23:31:00.400928,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,15966b1bb07188c7305f76fd0f9c63786eac94a1e64bd53f077786488c83b01c,faster agent evaluation timelines,0.0,0.0,0.0,0,2,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,of custom front-end UI work saved when building an agent,2025-12-06T23:31:00.400931,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,551ea9758baa9766ce644567671343ec9fe8744fbf12991e1575594539d6340f,of custom front end ui work saved when building an agent,0.219,0.4215,0.32025,0,1,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,"increased agent accuracy
with evals",2025-12-06T23:31:00.400934,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,b6d53456e4b4df2bf2b1ac9ffd79af343d9ec6019277e3ec2dec0937c92acebe,increased agent accuracy with evals,0.344,0.2732,0.3086,0,1,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,"less time to develop
agentic workflows",2025-12-06T23:31:00.400937,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,efdf2665f18c8a93c1abb4b20ccdc3d9b3a45984e602ba38c0b8bbd7f315f94f,less time to develop agentic workflows,0.0,0.0,0.0,0,3,Value Proposition
me,OpenAI,https://openai.com/agent-platform,h2,The complete platform for agent development,2025-12-06T23:31:00.400939,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,364148904f87044809f775730f6af7c4b2fdaac7534e6337fc68329cd79607de,the complete platform for agent development,0.0,0.0,0.0,0,2,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,"AgentKit gives you the tools to build agentic workflows, deploy UI, and optimize performance, fast and reliably.",2025-12-06T23:31:00.400942,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,88e4817f24240bf74fce0be099cd108a40d9481568cfad0befdb08ee34e6d823,agentkit gives you the tools to build agentic workflows deploy ui and optimize performance fast and reliably,0.167,0.4939,0.33045,1,4,Value Proposition
me,OpenAI,https://openai.com/agent-platform,h3,Build with Agent Builder and the Agents SDK,2025-12-06T23:31:00.400945,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,5dac747724c1227b0ab33c4e2f2df530b2df4f0475569fcbb7c05458506387b3,build with agent builder and the agents sdk,0.0,0.0,0.0,0,3,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,Design agents on a visual-first canvas or in a code-first environment—both powered by the Responses API.,2025-12-06T23:31:00.400948,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,140ed68ff7e3d2eb1a64a53b225d88ffd970c3ebb715526865cf7d44bb4d9bc6,design agents on a visual first canvas or in a code first environment both powered by the responses api,0.0,0.0,0.0,3,1,Technical
me,OpenAI,https://openai.com/agent-platform,p,"Build workflows visually with drag-and-drop nodes, versioning, and guardrails. Use templates or start from a blank canvas.",2025-12-06T23:31:00.400951,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,f8506add9b8a7bc871855d52fbf057895d4e0659b98819e89b3e1ac7fdf0d45f,build workflows visually with drag and drop nodes versioning and guardrails use templates or start from a blank canvas,-0.2,-0.4588,-0.3294,0,2,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,"Build agents in Node, Python, or Go with a type-safe library that’s 4× faster than manual prompt-and-tool setups.",2025-12-06T23:31:00.400958,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,2aa3df090c95c399060e0a06849ad7a436d7b3e38d3fca942b6e0fadb9fff17a,build agents in node python or go with a type safe library that s faster than manual prompt and tool setups,0.139,0.4404,0.2897,2,4,Value Proposition
me,OpenAI,https://openai.com/agent-platform,h3,Built-in tools for smarter tasks,2025-12-06T23:31:00.400961,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,9bb3cfb550391098ed4840c121a5250b95adccbc133ed989892d8c53948e71fd,built in tools for smarter tasks,0.375,0.4588,0.4169,2,0,Technical
me,OpenAI,https://openai.com/agent-platform,p,Our models use tools to bring in relevant context—making responses more accurate and helpful.,2025-12-06T23:31:00.400964,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,adb437daa307e43ac67a9b5d1e39682f42a507f8ff26a590d6ce3d6001648e47,our models use tools to bring in relevant context making responses more accurate and helpful,0.18,0.4703,0.32515,3,2,Technical
me,OpenAI,https://openai.com/agent-platform,p,Access up-to-date and clearly cited answers from the Internet.,2025-12-06T23:31:00.400967,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,cc2c9bcb7c1f34d99c8227f7d1b7250dad31e8772ab0c96ac24ea739bd2063e1,access up to date and clearly cited answers from the internet,0.213,0.4019,0.30745,1,0,Technical
me,OpenAI,https://openai.com/agent-platform,p,Retrieve relevant knowledge from internal files.,2025-12-06T23:31:00.400971,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,974d56c039ecd212b332b97b288b6d27050f129fa0ea2aee3f57d6d8aeb94d95,retrieve relevant knowledge from internal files,0.0,0.0,0.0,0,1,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,Create images from natural language and iterate with high-fidelity.,2025-12-06T23:31:00.400974,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,00dfdd9a3fc5e5cf6cd95c286ee85d9d31d7c201785b7e3444ca03101702eaa6,create images from natural language and iterate with high fidelity,0.365,0.5574,0.4612,0,1,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,Run Python code iteratively with high accuracy.,2025-12-06T23:31:00.400977,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,25b03b04c4910136bbccf18adde278322a50ee6e8821bcb1307d19f452f7b48a,run python code iteratively with high accuracy,0.0,0.0,0.0,1,0,Technical
me,OpenAI,https://openai.com/agent-platform,p,Build computer-using agents that complete browser-related tasks on your behalf.,2025-12-06T23:31:00.400981,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,8978cb00397efffc0b87aa8e12d24307041b9e3161d5ae746133b72d4ed1265d,build computer using agents that complete browser related tasks on your behalf,0.0,0.0,0.0,2,3,Value Proposition
me,OpenAI,https://openai.com/agent-platform,p,Connect to popular business apps and MCP servers to pull internal and external context into our models.,2025-12-06T23:31:00.400985,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,596f90ea3fc394c3ba67e7fd37ff3b4f40a781b883c9a6d3ed2db2d5b0fa03c3,connect to popular business apps and mcp servers to pull internal and external context into our models,0.149,0.4215,0.28525,0,1,Value Proposition
me,OpenAI,https://openai.com/agent-platform,h3,Deploy with ChatKit,2025-12-06T23:31:00.400987,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,c9db3c8eeaeaa557085abdf2275b2312d6512d77f16a459549b3a1757ca4a7cc,deploy with chatkit,0.0,0.0,0.0,0,0,Other
me,OpenAI,https://openai.com/agent-platform,p,Launch fully integrated chat experiences with drag-and-drop customization.,2025-12-06T23:31:00.400990,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,b4ff4857554927c11aa671c3564c6198d3568b3b7e9c5fd10a533685ed3315a1,launch fully integrated chat experiences with drag and drop customization,-0.333,-0.4588,-0.39590000000000003,0,0,Other
me,OpenAI,https://openai.com/agent-platform,p,"Ramp’s buyer agent, powered by AgentKit.",2025-12-06T23:31:00.400993,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,9f998a05a955febfad28b7d1178b3b4f5d97eba97cfb8e5dba5748fac60e695e,ramp s buyer agent powered by agentkit,0.0,0.0,0.0,1,1,Balanced
me,OpenAI,https://openai.com/agent-platform,h3,Optimize with Evals,2025-12-06T23:31:00.400996,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,e48528b82034cff978d476addb4df1861a55e1eefccedae08ca8bd1aaa77a398,optimize with evals,0.615,0.4939,0.55445,0,0,Other
me,OpenAI,https://openai.com/agent-platform,p,New tools help you test and refine agents with more precision and efficiency.,2025-12-06T23:31:00.400999,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,f17ef3690ff5588fb4e93e2b8e76fd5f07c90e6b78c0f873a354566fb622d57f,new tools help you test and refine agents with more precision and efficiency,0.332,0.6666,0.49929999999999997,2,1,Technical
me,OpenAI,https://openai.com/agent-platform,h2,Ready to get started?,2025-12-06T23:31:00.401001,API Agents | OpenAI,Ship production-ready agents faster and more reliably across your products and organization.,86f9b5088f8be96947890d0ece436b2ca47680301ea20f601d2aa67dba1f8382,ready to get started,0.455,0.3612,0.4081,0,0,Other
