competitorId,competitor,url,elementType,rawText,scrapeDate,title,metaDescription,contentHash,cleaned_text,sentiment,vader_sentiment,average_sentiment,technical_keywords,value_keywords,intent
rival2,Google,https://gemini.google/about,p,"Brainstorm ideas out loud, practice interview questions, share a file or photo that you want to discuss and talk it through with Gemini Live.",2025-12-06T23:31:15.453941,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",65ddb43bcd028fe14652e0438dbb7f03e35351ea1e4358d668149453da51c363,brainstorm ideas out loud practice interview questions share a file or photo that you want to discuss and talk it through with gemini live,0.143,0.3612,0.2521,2,1,Technical
rival2,Google,https://gemini.google/about,h2,Write in less time,2025-12-06T23:31:15.453944,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",b984ddeb0a2e5bad6f7439bd5f43845c67cfc728a307ee925f4eeda037efc209,write in less time,0.0,0.0,0.0,0,1,Value Proposition
rival2,Google,https://gemini.google/about,p,"Go from a blank page to a finished product faster. Use Gemini to summarise text, generate first drafts and upload files to get feedback on things that you've already written.",2025-12-06T23:31:15.453948,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",3a143f9c29dac72cd3306bc7f6e049545ebc9bd604a1c3c9cdd60ceea66845d5,go from a blank page to a finished product faster use gemini to summarise text generate first drafts and upload files to get feedback on things that you ve already written,0.0,0.0,0.0,2,2,Balanced
rival2,Google,https://gemini.google/about,h2,Power up your learning,2025-12-06T23:31:15.453951,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",437e555ae95b901ffd616034ad485325ce5e655989ebf124d82f9f15491647ac,power up your learning,0.0,0.0,0.0,0,0,Other
rival2,Google,https://gemini.google/about,p,"Create study plans, topic summaries and quizzes to test your knowledge. You can even practice presentations out loud with Gemini Live.",2025-12-06T23:31:15.453954,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",e302f3976b9110e92b29021cd4883e8e81304afcf8a927b278316010b94ee77d,create study plans topic summaries and quizzes to test your knowledge you can even practice presentations out loud with gemini live,0.095,0.2732,0.18409999999999999,1,1,Balanced
rival2,Google,https://gemini.google/about,h2,Get help with tasks in multiple apps at once,2025-12-06T23:31:15.453958,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",de0be52c40df32b09895f0367b7dc2a116515103d661252b318f1ea07bbd4e62,get help with tasks in multiple apps at once,0.252,0.4019,0.32694999999999996,2,0,Technical
rival2,Google,https://gemini.google/about,p,"Gemini connects to your stuff in Gmail, Google Calendar, Google Maps, YouTube and Google Photos to help you find what you need without switching between apps. You can use Gemini to set alarms, control music and make calls hands-free.",2025-12-06T23:31:15.453962,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",0024d928ecbdfd1d14cc0967308489411b1b254aa3674185d0ebca9cc28eb9a2,gemini connects to your stuff in gmail google calendar google maps youtube and google photos to help you find what you need without switching between apps you can use gemini to set alarms control music and make calls hands free,0.08600000000000001,0.5994,0.3427,6,1,Technical
rival2,Google,https://gemini.google/about,h2,Condense hours of searching with Deep Research,2025-12-06T23:31:15.453965,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",8ae01a286426604d4fb84bcf2a30ce538e6620cfa50030fe0123daac82224459,condense hours of searching with deep research,0.0,0.0,0.0,2,0,Technical
rival2,Google,https://gemini.google/about,p,"Sift through hundreds of websites, analyse the information and create a comprehensive report in minutes. It's like having a personalised research agent that helps you get up to speed on just about anything.",2025-12-06T23:31:15.453967,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",694231ed0740fbbaae0c47fa99d6c92e120ed428a95f8d320c565132d9211601,sift through hundreds of websites analyse the information and create a comprehensive report in minutes it s like having a personalised research agent that helps you get up to speed on just about anything,0.254,0.802,0.528,3,2,Technical
rival2,Google,https://gemini.google/about,h2,Build custom experts with Gems,2025-12-06T23:31:15.453971,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",bc74d793c9cd64b6925cea6de2b02267dd6562be9e015da77891fd0f0cbda924,build custom experts with gems,0.0,0.0,0.0,0,1,Value Proposition
rival2,Google,https://gemini.google/about,p,Save highly detailed instructions and upload files to brief your own AI expert. Gems can be anything from a career coach or brainstorm partner to a coding helper.,2025-12-06T23:31:15.453974,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",f17cc0974cbec7b752902d8e71ade7d507ed19622a38cefd5aed14bc2513fcb1,save highly detailed instructions and upload files to brief your own ai expert gems can be anything from a career coach or brainstorm partner to a coding helper,0.189,0.6808,0.43489999999999995,3,1,Technical
rival2,Google,https://gemini.google/about,h2,Dive into large files and code repositories,2025-12-06T23:31:15.453977,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",d754ab531636506bf4ca71fde1d3c943f7abdbe4aac11e3abfa86d4f6328057c,dive into large files and code repositories,0.0,0.0,0.0,1,0,Technical
rival2,Google,https://gemini.google/about,p,"With a long context window of 1 million tokens, Gemini Pro can understand and analyse whole books, lengthy reports and more with uploads of up to 1,500 pages or 30K lines of code, all at once.",2025-12-06T23:31:15.453981,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",9e565747317dcf826e059761b18c69ea3baef160d1c9db364e6b5212574e8ca9,with a long context window of million tokens gemini pro can understand and analyse whole books lengthy reports and more with uploads of up to pages or k lines of code all at once,0.0,0.0,0.0,2,2,Balanced
rival2,Google,https://gemini.google/about,h2,Plans,2025-12-06T23:31:15.453984,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",dfe8b2f0de26bb87c6d6066acf6668807a27d8270cc08ade10018769ee380101,plans,0.0,0.0,0.0,0,0,Other
rival2,Google,https://gemini.google/about,p,"Geteveryday helpfrom Google AI to tackle tasks at work, school or home.",2025-12-06T23:31:15.453990,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",d9a66ad4feb2e1e24f4345f9dc9f662b48af2a3b4b6e8267eacba87031f9eb4c,geteveryday helpfrom google ai to tackle tasks at work school or home,0.0,0.0,0.0,3,0,Technical
rival2,Google,https://gemini.google/about,p,Access to 2.5 Flash,2025-12-06T23:31:15.453994,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",82863796784baff6c043e1ae7cd70a9272bebf9cc323336c96fc78b199d7a512,access to flash,0.0,0.0,0.0,1,0,Technical
rival2,Google,https://gemini.google/about,p,Limited access to 3 Pro,2025-12-06T23:31:15.453997,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",a4e5dcd66061bd5be20a1ed6c723846e1d07cb71bf11b36ed37fb0507b043685,limited access to pro,-0.388,-0.2263,-0.30715000000000003,1,1,Balanced
rival2,Google,https://gemini.google/about,p,Image generation and editing,2025-12-06T23:31:15.454005,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",2a0b024420ecef2f4f84fcc101c985c7430d63831e27d17b38a06476846bc772,image generation and editing,0.0,0.0,0.0,0,1,Value Proposition
rival2,Google,https://gemini.google/about,p,Deep Research,2025-12-06T23:31:15.454009,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",3e7f33be3e5c77c03587673e79daf016cbaa9fb5e9407eacb7c3346619fc5348,deep research,0.0,0.0,0.0,2,0,Technical
rival2,Google,https://gemini.google/about,p,Gemini Live,2025-12-06T23:31:15.454012,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",b126656e15d877060102f17d030184068c50f574ff1ecb8d931aced1253a166b,gemini live,0.0,0.0,0.0,1,0,Technical
rival2,Google,https://gemini.google/about,p,Canvas,2025-12-06T23:31:15.454015,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",3824a9f4dafe92c6f1b80b40656a59784c03a824c27d58125d7d0ace753e2df2,canvas,0.0,0.0,0.0,0,0,Other
rival2,Google,https://gemini.google/about,p,Gems,2025-12-06T23:31:15.454018,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",6024329694ab96e59f99359813abf62421f5d5732d268bb8819a146533c7e9e3,gems,0.0,0.0,0.0,0,0,Other
rival2,Google,https://gemini.google/about,p,Gethigher accessto new and powerful features to boost your productivity and creativity.,2025-12-06T23:31:15.454023,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",1ac2fb3634e788109a66aab98b677f6662bf72defcaf424ca862f70343ddb46f,gethigher accessto new and powerful features to boost your productivity and creativity,0.474,0.7964,0.6352,0,0,Other
rival2,Google,https://gemini.google/about,p,Google AI Pro is available in more than 150 countries and territories – see thefull list of countries.,2025-12-06T23:31:15.454028,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",70567b2d1f9ff16060f2955064a78336aae7e719c01b394937202bd701a4d76d,google ai pro is available in more than countries and territories see thefull list of countries,0.0,0.0,0.0,3,4,Value Proposition
rival2,Google,https://gemini.google/about,p,Unlock thehighest level of accessto the best of Google AI and exclusive features.,2025-12-06T23:31:15.454034,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",c18ac5032b1fabafb0779c75d895f5888421479fa8c35ae525f3693a3df55e7c,unlock thehighest level of accessto the best of google ai and exclusive features,0.341,0.6908,0.5159,2,0,Technical
rival2,Google,https://gemini.google/about,p,Google AI Ultra is available in more than 140 countries – see thefull list of countries.,2025-12-06T23:31:15.454039,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",2733296faa065dd8966946519738872a38ae83c559f0083ec9d7041c81beee53,google ai ultra is available in more than countries see thefull list of countries,0.0,0.0,0.0,3,3,Balanced
rival2,Google,https://gemini.google/about,p,YouTube Premium individual plan is available in over 40 countries – see thefull list of countries.,2025-12-06T23:31:15.454043,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",f08d0df5e455f43ba1c9dfb5b2d3ef322e1bbec5474b929fc3bc428059eea5c1,youtube premium individual plan is available in over countries see thefull list of countries,0.0,0.0,0.0,1,4,Value Proposition
rival2,Google,https://gemini.google/about,h2,Gemini on Instagram,2025-12-06T23:31:15.454046,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",d0ca7f0fa833c67729c47cbfa91cd5b1c30746b40532a94da91840ccfa886856,gemini on instagram,0.0,0.0,0.0,1,0,Technical
rival2,Google,https://gemini.google/about,h2,Upgrade based on your needs,2025-12-06T23:31:15.454050,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",7533fffcfea28212dceaf7b90c635a905c3423592bbfdcd64b9fbc087753ad10,upgrade based on your needs,0.0,0.0,0.0,0,0,Other
rival2,Google,https://gemini.google/about,h3,Consumer,2025-12-06T23:31:15.454053,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",3fdb18587034711c87a51919426d1052f4e25e2d8813d063c78baec4ecd2a3ec,consumer,0.0,0.0,0.0,0,0,Other
rival2,Google,https://gemini.google/about,p,Via Google One,2025-12-06T23:31:15.454055,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",8db4ed6c3046332c43b7e61f53ab17637a9e0957010df91c0cc8fe6660ed41c8,via google one,0.0,0.0,0.0,1,0,Technical
rival2,Google,https://gemini.google/about,h3,Business,2025-12-06T23:31:15.454059,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",76f68a75f01ed76f5a02ada71a3765a38ef2c45ba99106ee5a4bd5678d7bbdd0,business,0.0,0.0,0.0,0,0,Other
rival2,Google,https://gemini.google/about,p,Via Google Workspace,2025-12-06T23:31:15.454061,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",3dade1c80d2bda646862b718011c57ac3b5d311b7b34d4badacdb59eda5f5e1c,via google workspace,0.0,0.0,0.0,1,0,Technical
rival2,Google,https://gemini.google/about,h3,Enterprise,2025-12-06T23:31:15.454064,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",3fbe5ed156f149939d9396e729af009070ccc54984b5bd8e088d86a72f8ac879,enterprise,0.0,0.0,0.0,0,0,Other
rival2,Google,https://gemini.google/about,p,Via Google Cloud,2025-12-06T23:31:15.454066,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",71255b468f0f05853caf6e913f033d0cdbef55e298157b35ae248d20bda47947,via google cloud,0.0,0.0,0.0,1,0,Technical
rival2,Google,https://gemini.google/about,h3,Education,2025-12-06T23:31:15.454069,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",512ab3c6b9869577bd4474c56b88f9e3f1c40c54d18e8e5a2329821254d362d2,education,0.0,0.0,0.0,0,0,Other
rival2,Google,https://gemini.google/about,p,Via Google Workspace,2025-12-06T23:31:15.454071,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",3dade1c80d2bda646862b718011c57ac3b5d311b7b34d4badacdb59eda5f5e1c,via google workspace,0.0,0.0,0.0,1,0,Technical
rival2,Google,https://gemini.google/about,p,Google AI Pro is available in more than 150 countries and territories – see thefull list of countries.,2025-12-06T23:31:15.454076,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",70567b2d1f9ff16060f2955064a78336aae7e719c01b394937202bd701a4d76d,google ai pro is available in more than countries and territories see thefull list of countries,0.0,0.0,0.0,3,4,Value Proposition
rival2,Google,https://gemini.google/about,p,Google AI Ultra is available in more than 140 countries – see thefull list of countries.,2025-12-06T23:31:15.454080,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",2733296faa065dd8966946519738872a38ae83c559f0083ec9d7041c81beee53,google ai ultra is available in more than countries see thefull list of countries,0.0,0.0,0.0,3,3,Balanced
rival2,Google,https://gemini.google/about,p,Monthly credits are shared across Flow and Whisk.,2025-12-06T23:31:15.454085,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",3493a7caa42b0f46f2c1418cc84fa8a23c5902069b3120eb0ff688e0a98a8a95,monthly credits are shared across flow and whisk,0.45,0.5994,0.5247,0,0,Other
rival2,Google,https://gemini.google/about,p,Flow is available in more than 140 countries – see thefull list of countries.,2025-12-06T23:31:15.454089,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",9283ce35723a018504f284f8e40f161f7766057a9f2bc4c66997c7610e94d4cd,flow is available in more than countries see thefull list of countries,0.0,0.0,0.0,1,3,Value Proposition
rival2,Google,https://gemini.google/about,p,Veo 3.1 is available in more than 140 countries and territories – see thefull list of countries.,2025-12-06T23:31:15.454093,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",fabce6c31f7debe00bcf845d7a7801ce4bfc377273f960fda9bc7cb4b99ebb1d,veo is available in more than countries and territories see thefull list of countries,0.0,0.0,0.0,1,3,Value Proposition
rival2,Google,https://gemini.google/about,p,Whisk is available in more than 140 countries and territories – see thefull list of countries.,2025-12-06T23:31:15.454098,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",3b52a731863d6078075cfe93e79782b8089eabcdd34d92cc158da6f2e9e89312,whisk is available in more than countries and territories see thefull list of countries,0.0,0.0,0.0,1,3,Value Proposition
rival2,Google,https://gemini.google/about,p,YouTube Premium individual plan is available in over 40 countries – see thefull list of countries.,2025-12-06T23:31:15.454102,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",f08d0df5e455f43ba1c9dfb5b2d3ef322e1bbec5474b929fc3bc428059eea5c1,youtube premium individual plan is available in over countries see thefull list of countries,0.0,0.0,0.0,1,4,Value Proposition
rival2,Google,https://gemini.google/about,h2,Change your region and language,2025-12-06T23:31:15.454104,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",7c5021066538126007af117387e06b0c9d553b52364785a83316864bc9e0b46e,change your region and language,0.0,0.0,0.0,0,0,Other
rival2,Google,https://gemini.google/about,h3,Americas,2025-12-06T23:31:15.454107,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",2d1b84c3b2d1353bb8d6c14655855517c1c1d97c4f84c01f8975688463f14aa8,americas,0.0,0.0,0.0,0,0,Other
rival2,Google,https://gemini.google/about,h3,Asia Pacific,2025-12-06T23:31:15.454110,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",dcdfce70dc5d1e6c49899422574e8c627723717c7e2dc945071935a95ba5676e,asia pacific,0.0,0.0,0.0,0,0,Other
rival2,Google,https://gemini.google/about,h3,Europe and Africa,2025-12-06T23:31:15.454113,"Learn about Gemini, the everyday AI assistant from Google","Learn how Gemini works and discover groundbreaking features like image generation, Deep Research, personalisation and more to supercharge your world.",2b5143c300223f0271faa6e3406b2c7f7acd9ec2e523f2f90512ec28a4905adf,europe and africa,0.0,0.0,0.0,0,0,Other
rival2,Google,https://gemini.google/overview/deep-research,p,"gemini.google uses cookies to deliver and enhance the quality of its services and to analyze traffic. If you agree, cookies are also used to serve advertising and to personalize the content and advertisements that you see.Learn more",2025-12-06T23:31:16.911135,Gemini Deep Research — your personal research assistant,Save hours of work with Gemini Deep Research as your personal research assistant from Google.,75b72ce9d26d0ff7fd94130409562bb454ed655c2a65dfe25b36886f54f86578,gemini google uses cookies to deliver and enhance the quality of its services and to analyze traffic if you agree cookies are also used to serve advertising and to personalize the content and advertisements that you see learn more,0.062,0.3612,0.2116,4,5,Value Proposition
rival2,Google,https://gemini.google/overview/deep-research,h1,Gemini Deep Research,2025-12-06T23:31:16.911156,Gemini Deep Research — your personal research assistant,Save hours of work with Gemini Deep Research as your personal research assistant from Google.,05c1c8943de496c5d7b4f0329e5a0caf79de25839b2f18e6a459c5d866cb53ee,gemini deep research,0.0,0.0,0.0,3,0,Technical
rival2,Google,https://gemini.google/overview/deep-research,p,"Save hours of work with Deep Research as your personal research assistant. Now with the ability to draw context from your Gmail, Drive and even Chat in addition to the web, and transform reports into interactive content in Canvas.",2025-12-06T23:31:16.911160,Gemini Deep Research — your personal research assistant,Save hours of work with Gemini Deep Research as your personal research assistant from Google.,41c688675ffda11fdf3629ed179a28a0ec8949dad8a42160ef212224411b1be1,save hours of work with deep research as your personal research assistant now with the ability to draw context from your gmail drive and even chat in addition to the web and transform reports into interactive content in canvas,0.129,0.6705,0.39975,7,0,Technical
rival2,Google,https://gemini.google/overview/deep-research,h2,What is Deep Research,2025-12-06T23:31:16.911163,Gemini Deep Research — your personal research assistant,Save hours of work with Gemini Deep Research as your personal research assistant from Google.,21d69bc016e2cc871bfd7c91430efcf25cb7dda59b85ea1eb6854020d238d9b0,what is deep research,0.0,0.0,0.0,2,0,Technical
rival2,Google,https://gemini.google/overview/deep-research,p,"Get up to speed on just about anything with Deep Research, an agentic feature in Gemini that can automatically browse hundreds of websites and even your Gmail, Drive and Chat on your behalf, think through its findings and create insightful multi-page reports in minutes.",2025-12-06T23:31:16.911166,Gemini Deep Research — your personal research assistant,Save hours of work with Gemini Deep Research as your personal research assistant from Google.,1b22c42bb19fa73031a7ceeb1acffdb81226daad7657ca1094fd789eae18632f,get up to speed on just about anything with deep research an agentic feature in gemini that can automatically browse hundreds of websites and even your gmail drive and chat on your behalf think through its findings and create insightful multi page reports in minutes,0.046,0.2732,0.1596,4,2,Technical
rival2,Google,https://gemini.google/overview/deep-research,p,"With the Gemini 2.5 model, Deep Research is even better at all stages of research, from planning to delivering even more insightful and detailed reports.",2025-12-06T23:31:16.911169,Gemini Deep Research — your personal research assistant,Save hours of work with Gemini Deep Research as your personal research assistant from Google.,4d089b6e891f7a318893bde6ceb113fadd00c661eb71725d08f5fa47e46b17c8,with the gemini model deep research is even better at all stages of research from planning to delivering even more insightful and detailed reports,0.112,0.4404,0.2762,5,0,Technical
rival2,Google,https://gemini.google/overview/deep-research,h3,Planning,2025-12-06T23:31:16.911172,Gemini Deep Research — your personal research assistant,Save hours of work with Gemini Deep Research as your personal research assistant from Google.,21cc305095786cd35cdd0e43b4ab2d5b032f95b8e692ab97dcfda3bae2c12d24,planning,0.0,0.0,0.0,0,0,Other
